D2,-,1,1.291145,103.780888,-85.847393
D2,-,1,1.291132,103.781062,83.175578
D2,-,1,1.291153,103.781233,78.412746
D2,-,1,1.291188,103.781405,81.221789
D2,-,1,1.291202,103.781499,82.25862
D2,-,1,1.291215,103.781594,75.094199
D2,-,1,1.291239,103.781684,70.630368
D2,-,1,1.291272,103.781776,72.508616
D2,-,1,1.2913,103.781867,64.199143
D2,-,1,1.291341,103.78195,67.444056
D2,-,1,1.291415,103.782129,66.259368
D2,-,1,1.291487,103.782294,64.108486
D2,-,1,1.291561,103.782446,64.80744
D2,-,1,1.291646,103.782626,59.300426
D2,-,1,1.291699,103.782715,68.140224
D2,-,1,1.291736,103.782808,54.756839
D2,-,1,1.291801,103.782901,54.737291
D2,-,1,1.291865,103.78299,63.532169
D2,-,1,1.29192,103.783101,-78.803652
D2,-,1,1.291894,103.783231,-46.15394
D2,-,1,1.291817,103.783311,-74.38687
D2,-,1,1.291824,103.783285,-51.032512
D2,-,1,1.291769,103.783354,-56.713301
D2,-,1,1.291679,103.783491,-84.743163
D2,-,1,1.291668,103.783609,44.473337
D2,-,1,1.291771,103.78371,35.423409
D2,-,1,1.291912,103.783811,46.408123
D2,-,1,1.292048,103.783953,44.166264
D2,-,1,1.292124,103.784027,40.532841
D2,-,1,1.292202,103.784093,50.240157
D2,-,1,1.292271,103.784177,42.873208
D2,-,1,1.292356,103.784256,48.404823
D2,-,1,1.292431,103.784341,48.454975
D2,-,1,1.292508,103.784427,44.812264
D2,-,1,1.292588,103.784506,45.061186
D2,-,1,1.292667,103.784586,49.127832
D2,-,1,1.292735,103.784664,26.810309
D2,-,1,1.292834,103.784714,40.243856
D2,-,1,1.292995,103.784851,33.210364
D2,-,1,1.293114,103.784929,34.480881
D2,-,1,1.293213,103.784996,13.645132
D2,-,1,1.29335,103.78503,-7.799152
D2,-,1,1.293476,103.785012,-7.602341
D2,-,1,1.293618,103.784994,-7.75395
D2,-,1,1.293782,103.784971,-8.70775
D2,-,1,1.293941,103.784947,-11.651885
D2,-,1,1.294045,103.784925,0.20553
D2,-,1,1.294153,103.784926,-24.475859
D2,-,1,1.294259,103.784878,-25.41832
D2,-,1,1.294402,103.78481,-38.765237
D2,-,1,1.294533,103.784705,-41.233673
D2,-,1,1.29469,103.784567,-40.048309
D2,-,1,1.294786,103.784487,-41.635328
D2,-,1,1.294865,103.784416,-26.049583
D2,-,1,1.294976,103.784362,-24.801224
D2,-,1,1.295058,103.784324,-28.616589
D2,-,1,1.295176,103.78426,-33.586715
D2,-,1,1.29531,103.78417,-33.79732
D2,-,1,1.295466,103.784066,-34.063566
D2,-,1,1.295635,103.783952,-31.678818
D2,-,1,1.29582,103.783838,-32.782787
D2,-,1,1.295994,103.783725,-32.79487
D2,-,1,1.296083,103.783668,-34.67057
D2,-,1,1.296173,103.783606,-41.0349
D2,-,1,1.296254,103.783535,-43.524985
D2,-,1,1.296327,103.783466,-43.725769
D2,-,1,1.296403,103.783394,-56.274774
D2,-,1,1.296491,103.783262,-52.520525
D2,-,1,1.296575,103.783153,-52.920847
D2,-,1,1.296653,103.783049,-58.206077
D2,-,1,1.296704,103.782967,-59.008058
