965
1.29114479,103.78088815,1.0
1.29113446,103.78097711,2.0
1.29113217,103.78106197,3.0
1.29113878,103.7811465,4.0
1.29115265,103.7812331,5.0
1.29116307,103.78131625,6.0
1.29118789,103.78140497,7.0
1.29120241,103.781499,8.0
1.29121527,103.7815936,9.0
1.29123936,103.7816841,11.0
1.2912717,103.78177609,12.0
1.29130027,103.78186675,13.0
1.29134055,103.78195007,14.0
1.29141487,103.782129,15.0
1.29145382,103.78220715,16.0
1.29148729,103.78229366,17.0
1.29152301,103.78237205,18.0
1.29152301,103.78237205,19.0
1.29156105,103.78244562,20.0
1.29158995,103.78251459,21.0
1.29164593,103.78262606,22.0
1.29167246,103.78267536,24.0
1.29169891,103.78271529,25.0
1.29171959,103.78276138,26.0
1.29173624,103.78280834,27.0
1.29177047,103.78285356,28.0
1.29180149,103.78290069,29.0
1.29180149,103.78290069,30.0
1.29186456,103.78298989,31.0
1.29188271,103.78302285,32.0
1.29189256,103.78306589,33.0
1.29191977,103.78310078,34.0
1.29190772,103.78311755,35.0
1.29191322,103.78314812,36.0
1.29191064,103.7831838,38.0
1.29189403,103.78323082,40.0
1.29185659,103.78326954,42.0
1.29181717,103.78331084,43.0
1.29180268,103.78332609,44.0
1.29179356,103.78333488,45.0
1.29179666,103.78332927,46.0
1.29180788,103.78331125,47.0
1.29181482,103.78330016,48.0
1.29181938,103.78329251,49.0
1.29182431,103.78328529,50.0
1.29182915,103.783282,51.0
1.29183377,103.78327877,53.0
1.29184164,103.78327567,54.0
1.29184164,103.78327567,55.0
1.29183771,103.78327995,56.0
1.29183771,103.78327995,57.0
1.291814,103.78330574,58.0
1.291814,103.78330574,59.0
1.29176871,103.78335403,60.0
1.29176871,103.78335403,61.0
1.291721,103.78341282,63.0
1.29167898,103.7834907,64.0
1.29166536,103.78353575,65.0
1.29166809,103.78360906,67.0
1.29177129,103.78371038,68.0
1.29191236,103.78381072,70.0
1.29204807,103.78395327,71.0
1.29212441,103.78402742,72.0
1.29220169,103.7840935,73.0
